Filename,exit_code,real_time,solve_real_time,SAT_verified
cffe58485cb866edc8ff999f150b6464-TimetableCNFEncoding_16_UNKNOWN,0,5000.15,5000.00,0,5000.15
d014a36a5ec13ebb0b2de1a373d539e0-007-80-12,10,1790.96,1790.91,0,1790.96
d017cb009e488657a65b9ca3bc76db8f-fphp-012-011.shuffled-as.sat05-1228,20,2526.10,2526.09,0,2526.10
d0261efd3e55848b11c1f71a22049a1e-smtlib-qfbv-aigs-bin_libsmbsharemodes_vc7701-tseitin,10,0.79,0.62,0,0.79
d02ad7c7443a5e80ad5a87330093b892-sgen3-n300-s12830984-sat,0,5000.02,5000.00,0,5000.02
d02c05db2db553967294055996cc291a-homer08.shuffled,20,7.95,7.95,0,7.95
d02fae1e84cfbe799c792ba237f08f66-exam_flat_0.04_2018_3,10,1400.16,1400.02,0,1400.16
d02fc21fe69a1251c4af39291ace1bdb-mizh-sha0-36-3,10,743.63,743.62,0,743.63
d0364ea3e1680c6da7e982e6b0264af6-new-difficult-26-243-24-70,10,0.01,0.01,0,0.01
d04848676a9ff9d15ca46bf7a0c5ca3a-q_query_3_l48_lambda,20,54.01,54.01,0,54.01
d072079bdcc592adf80b315bd05c6f27-rook-49-1-1,20,1244.22,1244.20,0,1244.22
d073291cb8eaf9be2038b9ad06cd1e61-hgen6-4-20-n390-01-S682927285.shuffled-as.sat03-810,10,264.70,264.69,0,264.70
d07981cdb73a21b111aecdc062297659-LABS_n067_goal001,20,1308.58,1308.56,0,1308.58
d07b717548b8c9c1477dd7f4a650bdf7-544707209399nc.shuffled-as.sat03-1670,10,14.07,14.06,0,14.07
d08c3d55c88b3c2577800b544399553e-preimage_80r_492m_160h_seed_136,10,1212.30,1212.29,0,1212.30
d08c5fac67a7490e7f976dc07a891148-fphp-014-014.shuffled-as.sat05-1201,10,0.00,0.00,0,0.00
d09fd3a44b3d948b77a89522fbc47f78-iso-ukn007.shuffled-as.sat05-3630,20,0.01,0.01,0,0.01
d0ad28cbd887af86de17c2680ea91f27-UR-20-10p0,20,1458.27,1458.24,0,1458.27
d0b5d1dc96a5bf33d2c65106c3b179a8-connm-ue-csp-sat-n600-d0.04-s1793042357.used-as.sat04-975,20,29.94,29.94,0,29.94
d0bed5ab76bfdad3a120c709766e096b-c10bi_i,20,115.66,115.65,0,115.66
d0d4b2ce94bf0054455a03a1a1d6bad8-new-difficult-24-193-22-70,10,0.01,0.01,0,0.01
d0da8741c248be2186f51efa0e956e54-een-pico-prop01-75,20,1.41,1.40,0,1.41
d0fbcf1422c83f0966d9b94b55f96f41-IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged,20,14.05,14.04,0,14.05
d101818b960a155e1be4d8e2bb8a531a-fclqcolor-30-20-20.shuffled-as.sat05-1272,10,0.39,0.38,0,0.39
d10c02842c73a78a393bafab86ce909b-fsf-300-354-2-2-3-2.94.opt,10,78.74,78.73,0,78.74
d11da1e98d9c42a5718d9832f2335dd3-hwb-n24-03-S1887675605.shuffled-as.sat03-1619,20,91.39,91.39,0,91.39
d14a5970e2787c4a0583d56ceaf1707d-pb_400_09_lb_03,20,110.38,110.33,0,110.38
d152a017a564e29a6b1ddcbec04edc86-alu2_gr_rcs_w8.shuffled,10,0.09,0.08,0,0.09
d17aa530bbd09452b0f32daf4ab9c8f0-tph8,0,5000.05,5000.03,0,5000.05
d17ece3e7feefbac9dec0061bb188d45-c7552.shuffled,20,0.18,0.18,0,0.18
d1994c9b285e42105e2a6bb7398d58df-9vliw_m_9stages_iq3_C1_bug9,10,41.37,41.03,0,41.37
d1a2352797c89d56f217e8f8ddc64c82-TT7F-33-24A,0,5000.05,5000.00,0,5000.05
d1a62a8688c6c4fabd0dec3770ce40dd-qwh.40.560.shuffled-as.sat03-1654,10,1.80,1.80,0,1.80
d1c947f1d47e2dbdcff871768391c0c8-SAT_instance_N=63,0,5000.03,5000.00,0,5000.03
d1f4348ad66cae01386777daae51c024-eqspctbk14spwtcl14,0,5000.03,5000.01,0,5000.03
d20d2fcf32d26bda0da4b3a40fc9ead3-partial-10-17-s,10,1131.38,1131.35,0,1131.38
d21b66364fecc9fc7aabbbb981274612-HCP-526-105,10,92.85,92.83,0,92.85
d221fec411c76011f99818b1c37fdf9a-sted1_0x1e3-300,0,5002.40,5002.37,0,5002.40
d226f9d823d22554cb7798d830e9a538-x1_72.shuffled-as.sat03-1595.cnf.mis-141.debugged,0,5000.02,5000.00,0,5000.02
d23bf408255166c66f8e54a735cd095a-crafted_n11_d6_c3_num24,20,98.87,98.82,0,98.87
d23f5610f3ebade3aa6f67d49dc67716-lksat-n2200-m7524-k3-l4-s1174222436.used-as.sat04-918,10,1.05,1.04,0,1.05
d24557264a657cb38798d3cd9f03d357-g2-hwmcc15deep-6s366r-k72,20,856.88,856.86,0,856.88
d24c4be23d0c9627849bbc646aa8909d-rbcl_xits_18_SAT,10,0.07,0.06,0,0.07
d24e98d3e8f9ce352e81ffc56962eeba-driverlog1_v01i.shuffled-as.sat05-4027,10,0.00,0.00,0,0.00
d2528d707d36e76d0230ed6918c97345-sted5_0x1e3-120,10,1042.13,1042.11,0,1042.13
d25b135838aaa1f8e4fdb8d3a7bd9006-170154931,10,8.31,8.31,0,8.31
d2618635332cb3c2b4b7815220181869-apex7_gr_rcs_w5.shuffled,10,0.03,0.02,0,0.03
d27347fd74e2e77f1cb5bc43be762a9a-tph19,0,5000.07,5000.00,0,5000.07
d27c2011e47a5da3496ee4ae881cf7d3-sha1r17m149ABCD,10,403.56,403.55,0,403.56
d27df1b73355fcbb42c4c13cc78686a8-total-10-11-s,10,8.96,8.94,0,8.96
d28981444ef65f40d521d743831ccb31-sortnet-8-ipc5-h19-sat,10,2926.90,2926.85,0,2926.90
d29e0ba0b7cdb0e41f45143d3b914bae-phnf-size10-exclusive-myciel6-tr.used-as.sat04-320.shuffled-as.sat05-4200,20,671.60,671.59,0,671.60
d2aad99b79dc5cc4bc77e06c53958a10-SGI_30_80_23_80_3-log.shuffled-as.sat03-200,0,5000.03,5000.01,0,5000.03
d2ac39de7a7d1c322a0624e14db31cc5-post-cbmc-aes-ele-noholes,20,15.90,15.88,0,15.90
d2b395be97d8ef720dee0f5c8a191d8f-atco_enc1_opt1_10_21,10,10.73,10.72,0,10.73
d2b4a9ea1313121cf1c9c7f420028aea-fclqcolor-08-06-06.shuffled-as.sat05-1265,10,0.02,0.02,0,0.02
d2b6ef06580fd0959208a886f6f0a3bc-bjrb07amba10andenv,20,1.60,1.48,0,1.60
d2bcc67c294857907be3fc614bdfe9c6-bob12m02,20,0.16,0.14,0,0.16
d2bf713ae5d5e4b243fc8ea8d8e5cf4b-ecarev-110-4099-22-30-2,10,206.26,206.22,0,206.26
d2d00c7ad119888c2ee5949300467e0e-AProVE11-11,20,18.58,18.57,0,18.58
d2e4cb41473d1c08df5d0d1c2fd67423-connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07,0,5000.02,5000.00,0,5000.02
d2e92ad424f2bdf1115e3edbeb1630b1-g2-hwmcc15deep-6s44-k38,20,561.36,561.35,0,561.36
d2ec1de194269f98dff6608ff097d031-vlsat2_111_1186,10,12.57,12.55,0,12.57
d2f3da5df6f004d0128d3008f2f3cdf6-fphp-045-044.shuffled-as.sat05-1237,0,5000.05,5000.00,0,5000.05
d300afa4964372ff13bdb23f5d938bd0-w10_70.shuffled,20,2.18,2.17,0,2.18
d328c11941d27fcabc1688663bdc64ea-erin2_0x1e3-216,0,5000.02,5000.00,0,5000.02
d32d87afa368dcdcc2dfef18573e39f4-E02F17,20,15.32,15.32,0,15.32
d3417314c36fa797e3e4a1949fbadf83-e_rphp055_04,20,65.38,65.38,0,65.38
d359f1f55a5a9d54a4e4a516a06b621c-LABS_n073_goal006,0,5000.04,5000.01,0,5000.04
d35caf50ac810de6ae2693995894a629-battleship-8-15-sat,10,0.02,0.02,0,0.02
d36a3588adea5b97fa1cdd2ecb35c055-abw-K-dwt__234.mtx-w55,20,510.24,510.23,0,510.24
d3820e4e93b3012da5acfda30ca9fda0-aaai10-planning-ipc5-TPP-30-step11,10,58.05,57.97,0,58.05
d386c7e9c36009d0666f53916e8d20d7-AProVE11-15,10,4.78,4.77,0,4.78
d3893e43819a907055a84e48a6ee97ba-g2-ak128boothbg2msaig,10,1.12,0.92,0,1.12
d39f5c2474124910a607eb378b9f0bc3-ssp-0.497665446947731,10,285.19,285.17,0,285.19
d3a1b763497b09902fd0a3c6afadae63-TT7F-33-25,0,5000.06,5000.02,0,5000.06
d3b20f54794720fa87a76702af8f75fb-CNP-5-400,10,170.38,170.37,0,170.38
d3ba0e84cf018fc9caa78a76ad58375b-hcp_CP26_26,0,5000.13,5000.00,0,5000.13
d3bf5d39746a7742674e50876649138f-gss-19-s100,10,177.53,177.52,0,177.53
d3ff22cb0d9a3eb09de6d2a0a52cf6ae-g2-T124.2.1,20,911.76,911.35,0,911.76
d412809f71b81b46d60d35dc8fac9134-SGI_30_60_29_30_6-dir.shuffled-as.sat03-130,20,1031.47,1031.47,0,1031.47
d417045655e0f3d0fe8b69b9baed5dc9-mod2c-rand3bip-sat-160-1.shuffled-as.sat05-2398,10,0.46,0.46,0,0.46
d421913def55cb5f7302ffe9918cc153-snw_16_8_preOpt_pre,20,416.67,416.63,0,416.67
d429ab8e6c9397b5072fe4c5be8b94be-frb65-12-1.used-as.sat04-873,10,36.16,36.15,0,36.16
d440df5704cde1da1c99f2d5e01568b6-php-050-049.shuffled-as.sat05-1196,0,5000.09,5000.03,0,5000.09
d447374ab066d782661638ee4bec8a6d-20180322_164226661_p_cnf_320_1120,10,15.84,15.83,0,15.84
d44d7450ee0373c5c19637dad7840055-apn-sbox6-cut3-helpbox23,0,5000.06,5000.04,0,5000.06
d461afb12ff47b61b1d4553ffeee2c0c-rand_net40-30-5.shuffled,20,0.01,0.01,0,0.01
d464cb004c09aa6cb6adbff77fb8b97c-hcp_d20_20,0,5000.04,5000.00,0,5000.04
d489e4de57680945d6c212fc5a4c5436-marg6x6.shuffled-as.sat03-1456,0,5000.02,5000.00,0,5000.02
d4a914e3e257179e39ec493a7d7b1140-ktf_TF-4.tf_4_0.06_52,10,430.55,430.53,0,430.55
d4acb8ca0d73ed82d6ff7f11fcccfa0c-unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07,20,3884.99,3884.99,0,3884.99
d4aff3187af7b675b2bd168e9f644f77-urquhart4_25.shuffled,0,5000.02,5000.00,0,5000.02
d4c69b4ab7d0091d133e834f99c14f62-phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.shuffled-as.sat05-4201,0,5000.04,5000.02,0,5000.04
d4d2f27d791731f2c90da10e7b5797d9-rbsat-v760c43649gyes5,10,1971.30,1971.28,0,1971.30
d4e09d84806044e2e154ccad2531de60-crafted_n12_d6_c4_num22,20,181.26,181.16,0,181.26
d4e5e0a5b7a6d2bd19afbea61ffb85b8-mp1-9_1,10,51.17,51.17,0,51.17
d4e874b4813060e8c55013e8255af0a2-grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349,20,0.64,0.64,0,0.64
d4f6885d5720144ec27967ef560ea951-rand_net50-30-1.shuffled,20,0.02,0.01,0,0.02
d4fc0e4e250a5c0609a54511ce6a4185-manthey_single-ordered-initialized-w42-b9,20,146.66,146.65,0,146.66
d51594ca1acfffde2632017335900b50-LABS_n066_goal005-sc2013,0,5000.04,5000.01,0,5000.04
d515fc7cfddd658a0fd3416d811b49f5-satsgi-n22himBHm24-p0-q195,10,0.01,0.00,0,0.01
d5262ba0b0d305cdf92ca06d05a6c016-pbl-00080.shuffled-as.sat05-1315.shuffled-as.sat05-1315,10,0.10,0.10,0,0.10
d5325d628ea6ed001c5a99971b58deae-uum32.smt2,0,5000.03,5000.01,0,5000.03
d5396ed5700f6ebc35823d6eff5704ae-iso-brn002.shuffled-as.sat05-3502,10,0.01,0.01,0,0.01
d5453d6d31f33a310ce34ee4bcfcbe50-prime_a24_b24,10,1365.30,1365.29,0,1365.30
d54a49df382789564a5295bc96791731-Cake_9_19,0,5000.03,5000.00,0,5000.03
d54fa49729f8fcbc6249a28f47f5e290-iso-ukn002.shuffled-as.sat05-3383,20,0.04,0.03,0,0.04
d55033d9dc6c92861ae6b099870322d3-dislog_a13_x13_n23,10,2021.38,2021.37,0,2021.38
d570bbe4e59e242a18260d9e2f616496-quadratic_tight_error.c,20,179.65,179.64,0,179.65
d57782168dd3b2a89a41180801d55d2d-sokoban-p18.sas.cr.29,20,0.91,0.90,0,0.91
d58b7011586b7aab745f6def9ca31820-minor064,20,3.52,3.51,0,3.52
d5acef3b0cd1c45392ff7e5ff1225143-rbsat-v1150c84314gyes4,10,1209.19,1209.18,0,1209.19
d5c2475db530c5097804117fb1c5b211-ibm-2002-21r-k95,10,13.68,13.66,0,13.68
d5c3f65d9ad61405b5962f86dcaf338f-rbsat-v2400c266431gyes1,0,5000.06,5000.01,0,5000.06
d5c7e4f652eb3f83023299856487ec0c-iso-brn004.shuffled-as.sat05-2929,20,0.04,0.03,0,0.04
d5d2c97e5135a7468d11a6e1aca5121c-vlsat2_39552_5878762.dimacs,0,5000.17,5000.04,0,5000.17
d5d56ebc19ffe2b045ab70c1b58a62d9-hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841,0,5000.02,5000.00,0,5000.02
d5eb29f26fd0d0042437c1471ad4ff80-manol-pipe-g8nidw,20,9.84,9.82,0,9.84
d5ef6e10ee1edfcf2c494025b579e5fa-fsf-300-354-2-2-3-2.2.opt,10,184.58,184.57,0,184.58
d5f16e727046b1f0a5b4645ab8b610f0-jgiraldezlevy.2200.9086.08.40.62,10,2.58,2.58,0,2.58
d60f56735dc8e89d7d91a01f4340df0c-baseballcover13with25_and3positions,20,941.99,941.94,0,941.99
d612eee37ec14cf8ba2f2aa3579d3ae7-ae_rphp055_04,20,70.19,70.18,0,70.19
d6402b482a5dc102a5b09360689e2be8-jkkk-one-one-11-32-unsat,20,193.96,193.96,0,193.96
d646d69fe2f66663f380a6d742bbb38a-string_compare_safety_cbmc_unwinding_800,20,1097.44,1097.21,0,1097.44
d6530945e7d35ef34435c9b988d9ea41-AProVE09-21,10,2.47,2.46,0,2.47
d671a563fe876baa08f6b016a54a0a0d-manthey_DimacsSorterHalf_31_2,10,16.56,16.56,0,16.56
d672bdbca3b1fb26d585e78add79537e-velev-pipe-o-uns-1.1-6,20,44.59,44.59,0,44.59
d6a3720e0c3186e866f7452db66fc3e2-ramsey-32-4,10,1.20,1.20,0,1.20
d6d4e4a171bc0c90d2a5c8bb8d43466d-54bits_13.dimacs,0,5000.02,5000.00,0,5000.02
d6d5093381d26a2bdab3077a8275b844-006-23-80,0,5000.03,5000.00,0,5000.03
d6e1aef6b0664f7faa0ee8d435733b9b-rbsat-v760c43649g8,10,21.17,21.16,0,21.17
d6fc8244dafa817cb8f8b100df8ae288-php-010-010.shuffled-as.sat05-1157,10,0.01,0.01,0,0.01
d7186f39e10efde2900813e003acbd9f-SAT_instance_N=72,0,5000.06,5000.03,0,5000.06
d7228db35f25bc652e64966f026f27b7-pb_300_02_lb_07,10,14.16,14.12,0,14.16
d7250f69bc0db9bd46a3252e8f0e9eaa-total-5-17-u,0,5000.04,5000.01,0,5000.04
d72b0684dd662ca6475f6caee6a1b450-ncc_none_3_16_3_3_0_0_435991723,20,1002.48,1001.94,0,1002.48
d73632fec32a7c578f7226e275146c53-smtlib-qfbv-aigs-bin_eventlogadm_vc344392-tseitin,10,0.43,0.34,0,0.43
d73873b44da21fa1f46de63bfe5a82cc-ferry8u.shuffled-as.sat03-385,10,0.09,0.09,0,0.09
d73f54bc2d70e967dfaf2084c2325ae3-SGI_30_70_27_50_3-log.shuffled-as.sat03-170,0,5000.07,5000.01,0,5000.07
d7400d0385e0d0b8353732a7ecd5abfd-6s137,20,5.51,5.06,0,5.51
d74cee6341e82e72a33d4b6820ece751-SGI_30_80_27_80_2-log.shuffled-as.sat03-214,0,5000.04,5000.02,0,5000.04
d7503555731fcf87ef1aaee3f6021452-dp09u08.shuffled,20,0.84,0.84,0,0.84
d752a22325ed125c86615ff3171938b8-aaai10-planning-ipc5-rovers-18-step11,0,5000.04,5000.00,0,5000.04
d7549284b74347abcdabaafb7b423249-ecarev-110-1031-23-40-2,10,294.05,294.03,0,294.05
d757153fe13d0d43535f39d18e9ad360-tseitingrid7x130_shuffled,0,5000.02,5000.00,0,5000.02
d765837689ffb1173943095f2fc42b96-Kakuro-easy-045-ext.xml.hg_4,0,5000.07,5000.01,0,5000.07
d775026a74adcfb87cb0acf33fbbf8cf-ip38.shuffled,20,1.50,1.49,0,1.50
d77d14e53e6b8533a5a17c78e07d8786-fdmus_b21_359,20,0.03,0.02,0,0.03
d795349b7b01cc661cc3f682acd4afa7-depots2_ks99i.renamed-as.sat05-3944,10,0.02,0.02,0,0.02
d79ddf10618b5fce6e0ab18d5daabe8c-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN,0,5000.05,5000.00,0,5000.05
d7b38c8ead74ae705aa60b8771debda1-maxor128,20,765.15,765.13,0,765.15
d7be1fc63084e124cf8d297ba23e473b-g2-modgen-n200-m90860q08c40-29667,10,14.42,14.41,0,14.42
d7cc58d281360374ad50ac5fce039e7c-transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN,0,5000.44,5000.01,0,5000.44
d7dbb2cba940af33b2bce37ea99b8110-6s130-opt,20,129.15,129.14,0,129.15
d7f01fd4d5f9815dd64c39be8c39ad29-clauses-2.shuffled-as.sat05-1966,10,2.00,1.99,0,2.00
d8150aa5ed50b083a4c9a3da750fdb45-rope_0006.shuffled,20,0.04,0.03,0,0.04
d843b14caaa21940a8fc3033ca013437-f8b,20,12.37,12.36,0,12.37
d8459ef811430ef47ef45b375a0da1ef-rand_net70-60-1.shuffled,20,0.05,0.04,0,0.05
d85642294e3ff3b2094e699a96be83ac-UTI-20-10t0,20,7.13,7.11,0,7.13
d8755fbffec770ee33cb4169b91b77d9-sha1r17m75a_p,10,38.35,38.35,0,38.35
d88295f02603eeb05099686b4cc6bd82-mrpp_8x8#22_24,10,144.11,144.10,0,144.11
d88baaa735c644728b0d0cb3f015708b-gss-27-s100,0,5000.01,5000.00,0,5000.01
d88c6afc13cdad0e2c8371a879692b39-battleship-13-13-unsat,0,5000.02,5000.01,0,5000.02
d89c0f6742978220b2ef27f104913931-battleship-5-8-unsat,20,0.02,0.02,0,0.02
d8b5cf962203cd5cdba5fed75d2cd02e-LABS_n072_goal001,20,2450.65,2450.63,0,2450.65
d8c6caa9a5ecf5ba05e3d4de66ae7972-g2-slp-synthesis-aes-top26,10,97.48,97.46,0,97.48
d8d6e110da61b2cb593ba2684ba7f518-Schur_161_5_d21,0,5000.02,5000.00,0,5000.02
d8e3290dab78fcd69c92a73c03f70630-full-bg-gb-7-ce,0,5000.02,5000.00,0,5000.02
d8e9d33780aa854af40e47c5bb86b2f6-g2-mizh-md5-47-3,10,65.42,65.41,0,65.42
d8ff2ae89a1eba302075e4d8fb10830c-mrpp_8x8#24_20,10,76.25,76.24,0,76.25
d8ff43027de4a0d0af96a8db9722bd5b-Schur_160_5_d42,10,57.48,57.48,0,57.48
d8ffbd52a1956e5ab894a08c30d11924-Mat27.shuffled,10,0.19,0.19,0,0.19
d9042de56b5a0ee763ad7f9629aa52f8-slp-synthesis-aes-bottom20,0,5000.02,5000.01,0,5000.02
d91713d348f93d41ef5b6b2db7511e71-phnf-size10-exclusive-dekker.used-as.sat04-989.shuffled-as.sat05-4193,20,1760.59,1760.54,0,1760.59
d9320e4dbba0f8bd699085f61a98ff5c-mod4block_3vars_7gates,20,1001.98,1001.97,0,1001.98
d9406a5b26acf42dad42a4bb0a56e24b-new-difficult-22-173-20-80,10,0.01,0.01,0,0.01
d94cfe712031abae0fc94e4310b319df-rope_0004.shuffled,20,0.01,0.01,0,0.01
d955264aa634dc92d14d63fff1ad6f10-mp1-ps_5000_21250_3_0_0.8_0_1.60_8,0,5000.02,5000.01,0,5000.02
d95c2aa334c098b0a41e0f96ab15cd1d-preimage_80r_491m_160h_seed_407,10,409.18,409.17,0,409.18
d96b51b728856b588991af6bb20bdde1-baseballcover12with23_and2positions,10,538.44,538.34,0,538.44
d97295d7dc6ccbb6909cae267a2dac73-SGI_30_60_28_40_7-dir.shuffled-as.sat03-126,20,247.00,246.99,0,247.00
d9767a6ac2e1bfa8d3b28ec4bcf02d38-snw_13_9_CCSpre,10,29.98,29.96,0,29.98
d9b1ff2d48c5c8859d1fb8106023287a-traffic_pcb_unknown,20,166.59,166.57,0,166.59
d9b9bf6e81b2a5fc33a0d64a1cd0dcf2-fphp-040-032.shuffled-as.sat05-1222,0,5000.07,5000.01,0,5000.07
d9bd455f94ba2b104f8d12ef59a525b9-mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf.mis-144.debugged,0,5000.02,5000.00,0,5000.02
d9c3391cbc4e2d6f4ad5cd6a59b1fb3a-connm-ue-csp-sat-n600-d0.00-s1227021255.used-as.sat04-939,10,2.98,2.98,0,2.98
d9edec809b84b6a3ce31e623026888bc-baseballcover12with22_and2positions,20,692.32,692.26,0,692.32
d9f5fe87dfb9d09fab79247f1a5b4e38-ps_200_306_70,20,57.51,57.42,0,57.51
d9fa142f9361d2ca368a51d16929572e-b1904P2-8x8c9h7UNSAT,20,2798.83,2798.82,0,2798.83
d9fe50de72fb34ea94518c32d8f3077c-hitag2-7-60-0-0xe8fa35372ed37e2-80,20,2951.70,2951.69,0,2951.70
d9ffb5e2585e6ce8991d8772b7c46e90-grid_20_20.shuffled,20,0.05,0.05,0,0.05
da04938ba1f77f11748308f114fff467-ibm-2004-6_02_3-k100,20,1.71,1.70,0,1.71
da1c4b80744ff527a61cafd64d069897-fphp-010-010.shuffled-as.sat05-1199,10,0.00,0.00,0,0.00
da72fa2e7bc48f9c0288b31db6c3f2e4-Problem14_label14_false-unreach-call.c,10,77.08,76.92,0,77.08
da7a564a661110a17274c2082c83d5de-bv-term-small-rw_848.smt2,20,181.73,181.73,0,181.73
da910ce28610dff409989982dc14f4d2-rbsat-v1560c133795gyes7,0,5000.03,5000.00,0,5000.03
da9299d4b3facbfb1925a1d686c7c925-hitag2-10-60-0-0xa04d664a73eac4d-66,20,2401.02,2401.01,0,2401.02
daa424c2ef0cfe236837cd1a3947063b-IBM_FV_2004_rule_batch_07_SAT_dat.k55,20,0.17,0.16,0,0.17
daa5840ca8f39edb46e7fb51997f0b48-IsoLator-6-18,0,5000.14,5000.01,0,5000.14
daa64046112eb50107587b859f856a7d-php-010-008.shuffled-as.sat05-1171,20,0.57,0.56,0,0.57
dac4360d82406eec04389cad5882ba61-g2-T104.1.0,20,1693.23,1692.18,0,1693.23
dac5fa253faa91036ce8758ab9c051c5-q_query_3_L100_coli.sat,20,48.68,48.66,0,48.68
dac6f7f51d4aad660422a31ed0ee2456-Steiner-45-16-bce,20,5.95,5.95,0,5.95
dacedc9065cf7d46578556048129260f-mutcb13,20,2.13,2.12,0,2.13
dad81d8f80b415ff7ca9544e5705ce65-hitag2-7-60-0-0xe97b5f1bee04d70-47,20,2099.43,2099.43,0,2099.43
dae01a74a0012d686caa25a22a4dd12d-aaai10-planning-ipc5-pipesworld-12-step15,20,111.50,111.49,0,111.50
dae94e846c0bf0e29757ffe345008c7a-Schur_161_5_d35,0,5000.02,5000.00,0,5000.02
db267ea0279158fb3ef0558b73506089-Steiner-135-32-bce,10,1401.64,1401.63,0,1401.64
db34df57edfdbcb8790efa3e43e0d5bb-sted5_0x0-70,0,5000.03,5000.01,0,5000.03
db3be4cbdcf663dbd37f6fa58d4f6bce-genurq5Sat.shuffled-as.sat03-1511,10,0.01,0.01,0,0.01
db4978977f416b25dd450db06b7604b7-rook-60-0-1,0,5000.06,5000.00,0,5000.06
db4fb5fcfcf1ec707225f26c8edceb6a-Schur_160_5_d33,10,1034.23,1034.22,0,1034.23
db5739060cc056b6b4733e4527bb630c-traffic_kkb_unknown,20,147.63,147.61,0,147.63
db6c1678a8a5e9d2f647e9d73ec73125-ACG-15-10p0,20,197.66,197.64,0,197.66
db8f0d757b4f974602b399564ac2ca1e-b1904P2-8x8c9h5SAT,0,5000.03,5000.00,0,5000.03
dba368a504f627a9fb95cf0b65b512ea-170153306,10,15.91,15.91,0,15.91
dba9378866ed156e90dbc190adfd2beb-iso-ukn004.shuffled-as.sat05-2739,20,0.19,0.19,0,0.19
dbbd977e78d2e6a9d2d83c5077597591-Kakuro-easy-118-ext.xml.hg_4,10,373.76,373.54,0,373.76
dbed016ad952d8105c1a8149681d9b21-Urquhart-s5-b8.shuffled,0,5000.05,5000.01,0,5000.05
dc03ec853bd1f1e85e7d6fc0d3090917-c9idw,20,30.59,30.57,0,30.59
dc31f9a5c7bce9fa67d2dac4dd4b25e4-sncf_model_ixl_bmc_depth_15,0,5000.18,5000.01,0,5000.18
dc3854d1f6db34fa97596ac30204627c-ktf_TF-1.tf_3_0.02_34,0,5000.03,5000.00,0,5000.03
dc408ce6c50c342c51e4ffc6f82266f3-hard-14-U-15228,20,16.65,16.58,0,16.65
dc4b49ad29c0241d7d2c9351e8cdd938-UR-15-5p1,10,27.85,27.83,0,27.85
dc81cd1ae0f4e8ad19469f6f264a3807-g2-hwmcc15deep-oski15a14b30s-k24,20,1533.26,1533.20,0,1533.26
dc8ddb17b01d65aebc2223d4c26f9d00-minxorminand032,20,5.86,5.85,0,5.86
dc98cb692e3203258be6d4d31f566388-ak064modasbg2asisc,10,0.17,0.14,0,0.17
dc9ca6718358e922e95385a2e1112d59-sokoban-p16.sas.cr.37,0,5000.06,5000.01,0,5000.06
dc9e6e0c69b802414d2eaa9fbaa72d1f-gensys-ukn008.shuffled-as.sat05-3848,20,32.20,32.20,0,32.20
dcc6e9c7d7081ea8af6ddeef7c45f391-queueinvar8,20,0.03,0.03,0,0.03
dcdc086e2547c3e40ee77a70812ead80-mp1-Nb7T07,20,603.04,603.03,0,603.04
dcdc3d1d35c7ecee04826b8361f0d08b-stable-400-0.1-5-9876543214005,10,1010.58,1010.57,0,1010.58
dcdfb7b6a5e319f915449dcb2464304d-vlsat2_40170_5970608.dimacs,0,5000.54,5000.36,0,5000.54
dce90ec780ff2118f9d1e6b6b65430fa-connm-ue-csp-sat-n600-d-0.04-s1239245797.used-as.sat04-969,10,0.19,0.19,0,0.19
dcea07b4545f04dd2db6b6f6c8be6826-dislog_a09_x11_n20,10,53.50,53.49,0,53.50
dcf5b8224d1e0748871c83ee10067255-2dlx_ca_bp_f_liveness,0,5000.29,5000.19,0,5000.29
dcfdf31943b65080a2e4b8ec46a89c7d-IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged,0,5000.06,5000.03,0,5000.06
dd13d3c1ff64d2149723f8200ca49e16-fixedbandwidth-eq-34_shuffled,20,2206.32,2206.32,0,2206.32
dd1adb197177912d2842849ce1ab0dc4-IBM_FV_2004_rule_batch_22_SAT_dat.k65,10,13.33,13.32,0,13.33
dd2335801b1bc5bb31e5e64437926df0-tseitingrid6x195_shuffled,0,5000.03,5000.01,0,5000.03
dd2d4d0509587ba9729b7c2f192a1319-SGI_30_70_16_90_5-dir.shuffled-as.sat03-138,0,5000.03,5000.00,0,5000.03
dd2fc5a9a5e99b1196ee26c145d2f3bb-dated-10-17-s,10,11.30,11.28,0,11.30
dd4cde2527c80df215dc1d636a63b153-fdmus_b17_1327,20,0.08,0.07,0,0.08
dd5193a211bf9bcebed95350bd9fb9c8-satsgi-n21himBHm24-p0-q201,10,0.01,0.00,0,0.01
dd59b346420e715ca47a3dc1e78ca961-g2-ak128modbtbg1btaig,10,1.18,0.96,0,1.18
